timestamp,time_s,cycle_num,phase,load_state,cooling_type,trial,cpu_temp_c,ambient_c,delta_t_die_ambient_c,cpu_clock_mhz,throttled,pump_duty_pct,pump_power_w,pi_power_w,q_cpu_w,power_w,cop,pue,predicted_delta_t_c
2026-07-30T13:39:42.404133,0.0,1,cycle1_load,load,fan,20,35.6,20.125,15.475,2400,0,100,0.0,1.742,1.742,1.74,,1.0,15.475
2026-07-30T13:39:44.871004,1.9,1,cycle1_load,load,fan,20,41.1,20.125,20.975,2400,0,100,0.0,4.406,4.406,4.41,,1.0,19.406
2026-07-30T13:39:47.293497,4.36,1,cycle1_load,load,fan,20,46.1,20.125,25.975,2400,0,100,0.0,5.1,5.1,5.1,,1.0,24.267
2026-07-30T13:39:49.700917,6.79,1,cycle1_load,load,fan,20,48.8,20.125,28.675,2400,0,100,0.0,5.312,5.312,5.31,,1.0,27.86
2026-07-30T13:39:52.130349,9.19,1,cycle1_load,load,fan,20,50.5,20.125,30.375,2400,0,100,0.0,4.981,4.981,4.98,,1.0,29.691
2026-07-30T13:39:54.611125,11.62,1,cycle1_load,load,fan,20,52.1,20.187,31.913,2400,0,100,0.0,5.36,5.36,5.36,,1.0,31.699
2026-07-30T13:39:57.040217,14.1,1,cycle1_load,load,fan,20,52.7,20.187,32.513,2400,0,100,0.0,5.156,5.156,5.16,,1.0,32.757
2026-07-30T13:39:59.463932,16.53,1,cycle1_load,load,fan,20,53.2,20.187,33.013,2400,0,100,0.0,5.263,5.263,5.26,,1.0,33.731
2026-07-30T13:40:01.933273,18.96,1,cycle1_load,load,fan,20,54.3,20.187,34.113,2400,0,100,0.0,5.253,5.253,5.25,,1.0,34.448
2026-07-30T13:40:04.412489,21.43,1,cycle1_load,load,fan,20,54.9,20.187,34.713,2400,0,100,0.0,5.283,5.283,5.28,,1.0,35.082
2026-07-30T13:40:06.850843,23.91,1,cycle1_load,load,fan,20,56.0,20.187,35.813,2400,0,100,0.0,5.269,5.269,5.27,,1.0,35.569
2026-07-30T13:40:09.291327,26.34,1,cycle1_load,load,fan,20,56.5,20.187,36.313,2400,0,100,0.0,5.086,5.086,5.09,,1.0,35.636
2026-07-30T13:40:11.738924,28.78,1,cycle1_load,load,fan,20,56.5,20.187,36.313,2400,0,100,0.0,5.156,5.156,5.16,,1.0,35.898
2026-07-30T13:40:14.201691,31.23,1,cycle1_load,load,fan,20,57.6,20.187,37.413,2400,0,100,0.0,5.201,5.201,5.2,,1.0,36.24
2026-07-30T13:40:16.620601,33.7,1,cycle1_load,load,fan,20,56.5,20.187,36.313,2400,0,100,0.0,5.358,5.358,5.36,,1.0,36.844
2026-07-30T13:40:19.059732,36.11,1,cycle1_load,load,fan,20,57.1,20.125,36.975,2400,0,100,0.0,5.248,5.248,5.25,,1.0,37.113
2026-07-30T13:40:21.481987,38.55,1,cycle1_load,load,fan,20,58.2,20.187,38.013,2400,0,100,0.0,5.31,5.31,5.31,,1.0,37.487
2026-07-30T13:40:23.912449,40.98,1,cycle1_load,load,fan,20,59.3,20.187,39.113,2400,0,100,0.0,5.36,5.36,5.36,,1.0,37.902
2026-07-30T13:40:26.365425,43.41,1,cycle1_load,load,fan,20,58.2,20.187,38.013,2400,0,100,0.0,5.253,5.253,5.25,,1.0,38.055
2026-07-30T13:40:28.776020,45.86,1,cycle1_load,load,fan,20,58.7,20.187,38.513,2400,0,100,0.0,5.305,5.305,5.3,,1.0,38.327
2026-07-30T13:40:31.209935,48.27,1,cycle1_load,load,fan,20,59.8,20.125,39.675,2400,0,100,0.0,5.446,5.446,5.45,,1.0,38.834
2026-07-30T13:40:33.087069,50.7,1,cycle1_load,load,fan,20,58.7,20.187,38.513,2400,0,100,0.0,5.332,5.332,5.33,,1.0,39.032
2026-07-30T13:40:35.551027,52.58,1,cycle1_load,load,fan,20,57.6,20.187,37.413,2400,0,100,0.0,4.5,4.5,4.5,,1.0,37.942
2026-07-30T13:40:37.956630,55.04,1,cycle1_load,load,fan,20,58.7,20.187,38.513,2400,0,100,0.0,5.295,5.295,5.29,,1.0,38.492
2026-07-30T13:40:40.367789,57.45,1,cycle1_load,load,fan,20,60.4,20.125,40.275,2400,0,100,0.0,5.534,5.534,5.53,,1.0,39.345
2026-07-30T13:40:42.817044,59.86,1,cycle1_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.359,5.359,5.36,,1.0,39.65
2026-07-30T13:40:45.287864,62.31,1,cycle1_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.209,5.209,5.21,,1.0,39.636
2026-07-30T13:40:47.729472,64.78,1,cycle1_load,load,fan,20,59.8,20.187,39.613,2400,0,100,0.0,5.265,5.265,5.26,,1.0,39.79
2026-07-30T13:40:50.175608,67.22,1,cycle1_load,load,fan,20,60.4,20.187,40.213,2400,0,100,0.0,5.527,5.527,5.53,,1.0,40.434
2026-07-30T13:40:52.615646,69.67,1,cycle1_load,load,fan,20,60.4,20.187,40.213,2400,0,100,0.0,5.113,5.113,5.11,,1.0,40.144
2026-07-30T13:40:55.049112,72.11,1,cycle1_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.571,5.571,5.57,,1.0,40.857
2026-07-30T13:40:57.508604,74.54,1,cycle1_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.086,5.086,5.09,,1.0,40.481
2026-07-30T13:40:59.956773,77.0,1,cycle1_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.139,5.139,5.14,,1.0,40.378
2026-07-30T13:41:02.424380,79.45,1,cycle1_load,load,fan,20,62.0,20.25,41.75,2400,0,100,0.0,5.194,5.194,5.19,,1.0,40.459
2026-07-30T13:41:04.841005,81.92,1,cycle1_load,load,fan,20,61.5,20.125,41.375,2400,0,100,0.0,5.412,5.412,5.41,,1.0,40.966
2026-07-30T13:41:07.361091,84.33,1,cycle1_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.312,5.312,5.31,,1.0,41.154
2026-07-30T13:41:09.804299,86.86,1,cycle1_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.25,5.25,5.25,,1.0,41.209
2026-07-30T13:41:12.255063,89.3,1,cycle1_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.312,5.312,5.31,,1.0,41.402
2026-07-30T13:41:14.723836,91.75,1,cycle1_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.205,5.205,5.21,,1.0,41.37
2026-07-30T13:41:17.234472,94.22,1,cycle1_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.167,5.167,5.17,,1.0,41.317
2026-07-30T13:41:19.667019,96.73,1,cycle1_load,load,fan,20,60.9,20.187,40.713,2400,0,100,0.0,5.218,5.218,5.22,,1.0,41.417
2026-07-30T13:41:22.092252,99.16,1,cycle1_load,load,fan,20,61.5,20.187,41.313,2400,0,100,0.0,5.422,5.422,5.42,,1.0,41.893
2026-07-30T13:41:24.528992,101.59,1,cycle1_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.556,5.556,5.56,,1.0,42.491
2026-07-30T13:41:27.023006,104.02,1,cycle1_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.437,5.437,5.44,,1.0,42.705
2026-07-30T13:41:29.452835,106.52,1,cycle1_load,load,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.081,5.081,5.08,,1.0,42.213
2026-07-30T13:41:31.899302,108.95,1,cycle1_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.53,5.53,5.53,,1.0,42.763
2026-07-30T13:41:34.346884,111.39,1,cycle1_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.169,5.169,5.17,,1.0,42.49
2026-07-30T13:41:36.784226,113.84,1,cycle1_load,load,fan,20,62.6,20.187,42.413,2400,0,100,0.0,5.509,5.509,5.51,,1.0,42.974
2026-07-30T13:41:39.254672,116.28,1,cycle1_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.634,5.634,5.63,,1.0,43.557
2026-07-30T13:41:41.679953,118.75,1,cycle1_load,load,fan,20,62.0,20.187,41.813,2400,0,100,0.0,5.433,5.433,5.43,,1.0,43.603
2026-07-30T13:41:43.510848,121.17,1,cycle1_idle,idle,fan,20,63.1,20.187,42.913,2400,0,100,0.0,5.3,5.3,5.3,,1.0,43.42
2026-07-30T13:41:45.334786,123.0,1,cycle1_idle,idle,fan,20,54.9,20.187,34.713,2400,0,100,0.0,1.877,1.877,1.88,,1.0,38.334
2026-07-30T13:41:47.190811,124.83,1,cycle1_idle,idle,fan,20,50.5,20.187,30.313,2400,0,100,0.0,1.821,1.821,1.82,,1.0,34.539
2026-07-30T13:41:49.046791,126.68,1,cycle1_idle,idle,fan,20,49.4,20.187,29.213,2400,0,100,0.0,1.787,1.787,1.79,,1.0,31.649
2026-07-30T13:41:50.906843,128.55,1,cycle1_idle,idle,fan,20,47.7,20.187,27.513,2400,0,100,0.0,1.784,1.784,1.78,,1.0,29.497
2026-07-30T13:41:52.730814,130.4,1,cycle1_idle,idle,fan,20,46.1,20.187,25.913,2400,0,100,0.0,1.979,1.979,1.98,,1.0,28.2
2026-07-30T13:41:54.586823,132.22,1,cycle1_idle,idle,fan,20,46.1,20.25,25.85,2400,0,100,0.0,1.854,1.854,1.85,,1.0,27.044
2026-07-30T13:41:56.442813,134.09,1,cycle1_idle,idle,fan,20,45.0,20.187,24.813,2400,0,100,0.0,1.757,1.757,1.76,,1.0,25.993
2026-07-30T13:41:58.262785,135.94,1,cycle1_idle,idle,fan,20,43.3,20.187,23.113,2400,0,100,0.0,1.78,1.78,1.78,,1.0,25.227
2026-07-30T13:42:00.090771,137.76,1,cycle1_idle,idle,fan,20,42.8,20.25,22.55,2400,0,100,0.0,1.76,1.76,1.76,,1.0,24.601
2026-07-30T13:42:01.974776,139.62,1,cycle1_idle,idle,fan,20,42.2,20.187,22.013,2400,0,100,0.0,1.768,1.768,1.77,,1.0,24.098
2026-07-30T13:42:03.798772,141.47,1,cycle1_idle,idle,fan,20,43.3,20.187,23.113,2400,0,100,0.0,1.92,1.92,1.92,,1.0,23.914
2026-07-30T13:42:05.622786,143.29,1,cycle1_idle,idle,fan,20,41.7,20.187,21.513,2400,0,100,0.0,1.972,1.972,1.97,,1.0,23.813
2026-07-30T13:42:07.482802,145.12,1,cycle1_idle,idle,fan,20,41.7,20.187,21.513,2400,0,100,0.0,1.821,1.821,1.82,,1.0,23.475
2026-07-30T13:42:09.338783,146.98,1,cycle1_idle,idle,fan,20,40.6,20.187,20.413,2400,0,100,0.0,1.741,1.741,1.74,,1.0,23.064
2026-07-30T13:42:11.162789,148.83,1,cycle1_idle,idle,fan,20,40.6,20.187,20.413,2400,0,100,0.0,1.999,1.999,2.0,,1.0,23.103
2026-07-30T13:42:13.014802,150.67,1,cycle1_idle,idle,fan,20,40.0,20.187,19.813,2400,0,100,0.0,1.802,1.802,1.8,,1.0,22.802
2026-07-30T13:42:14.870809,152.51,1,cycle1_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.745,1.745,1.74,,1.0,22.457
2026-07-30T13:42:16.698802,154.36,1,cycle1_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.725,1.725,1.73,,1.0,22.133
2026-07-30T13:42:18.550820,156.2,1,cycle1_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.788,1.788,1.79,,1.0,21.952
2026-07-30T13:42:20.410812,158.04,1,cycle1_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.722,1.722,1.72,,1.0,21.684
2026-07-30T13:42:22.262838,159.9,1,cycle1_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.793,1.793,1.79,,1.0,21.552
2026-07-30T13:42:24.118762,161.76,1,cycle1_idle,idle,fan,20,39.5,20.187,19.313,2400,0,100,0.0,1.929,1.929,1.93,,1.0,21.62
2026-07-30T13:42:25.942781,163.61,1,cycle1_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.759,1.759,1.76,,1.0,21.383
2026-07-30T13:42:27.766816,165.44,1,cycle1_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.839,1.839,1.84,,1.0,21.294
2026-07-30T13:42:29.622806,167.26,1,cycle1_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.864,1.864,1.86,,1.0,21.231
2026-07-30T13:42:31.450818,169.12,1,cycle1_idle,idle,fan,20,38.9,20.187,18.713,2400,0,100,0.0,1.758,1.758,1.76,,1.0,20.995
2026-07-30T13:42:33.270804,170.94,1,cycle1_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.725,1.725,1.72,,1.0,20.744
2026-07-30T13:42:35.126803,172.77,1,cycle1_idle,idle,fan,20,37.8,20.187,17.613,2400,0,100,0.0,1.956,1.956,1.96,,1.0,20.866
2026-07-30T13:42:36.950773,174.62,1,cycle1_idle,idle,fan,20,38.4,20.187,18.213,2400,0,100,0.0,1.897,1.897,1.9,,1.0,20.839
2026-07-30T13:42:38.806824,176.44,1,cycle1_idle,idle,fan,20,37.3,20.187,17.113,2400,0,100,0.0,1.846,1.846,1.85,,1.0,20.716
2026-07-30T13:42:40.630798,178.3,1,cycle1_idle,idle,fan,20,37.8,20.187,17.613,2400,0,100,0.0,1.735,1.735,1.73,,1.0,20.431
2026-07-30T13:42:43.078969,180.12,2,cycle2_load,load,fan,20,37.3,20.187,17.113,2400,0,100,0.0,1.716,1.716,1.72,,1.0,20.17
2026-07-30T13:42:45.528556,182.57,2,cycle2_load,load,fan,20,46.6,20.187,26.413,2400,0,100,0.0,5.164,5.164,5.16,,1.0,26.309
2026-07-30T13:42:47.942289,185.02,2,cycle2_load,load,fan,20,50.5,20.187,30.313,2400,0,100,0.0,5.1,5.1,5.1,,1.0,30.231
2026-07-30T13:42:50.363932,187.44,2,cycle2_load,load,fan,20,51.6,20.187,31.413,2400,0,100,0.0,5.379,5.379,5.38,,1.0,33.318
2026-07-30T13:42:52.801744,189.86,2,cycle2_load,load,fan,20,53.2,20.187,33.013,2400,0,100,0.0,5.291,5.291,5.29,,1.0,35.243
2026-07-30T13:42:55.212349,192.3,2,cycle2_load,load,fan,20,56.0,20.187,35.813,2400,0,100,0.0,5.519,5.519,5.52,,1.0,36.996
2026-07-30T13:42:57.678298,194.71,2,cycle2_load,load,fan,20,55.4,20.187,35.213,2400,0,100,0.0,5.157,5.157,5.16,,1.0,37.532
2026-07-30T13:43:00.104191,197.17,2,cycle2_load,load,fan,20,56.5,20.187,36.313,2400,0,100,0.0,5.181,5.181,5.18,,1.0,37.996
2026-07-30T13:43:02.529594,199.6,2,cycle2_load,load,fan,20,56.0,20.187,35.813,2400,0,100,0.0,5.301,5.301,5.3,,1.0,38.576
2026-07-30T13:43:04.938628,202.02,2,cycle2_load,load,fan,20,58.2,20.187,38.013,2400,0,100,0.0,5.104,5.104,5.1,,1.0,38.652
2026-07-30T13:43:07.368187,204.43,2,cycle2_load,load,fan,20,57.1,20.187,36.913,2400,0,100,0.0,5.314,5.314,5.31,,1.0,39.143
2026-07-30T13:43:09.805673,206.86,2,cycle2_load,load,fan,20,59.3,20.187,39.113,2400,0,100,0.0,5.557,5.557,5.56,,1.0,39.976
2026-07-30T13:43:12.269396,209.3,2,cycle2_load,load,fan,20,58.7,20.187,38.513,2400,0,100,0.0,5.33,5.33,5.33,,1.0,40.164
